runs_to_be_scored,balls_remaining,wickets_remaining,label,match_winner
20.0,15.0,5.0,1,0.0
20.0,14.0,4.0,1,0.0
20.0,13.0,4.0,1,0.0
19.0,13.0,4.0,1,0.0
19.0,12.0,3.0,1,0.0
19.0,11.0,3.0,1,0.0
19.0,10.0,3.0,1,0.0
19.0,9.0,2.0,1,0.0
19.0,8.0,2.0,1,0.0
15.0,7.0,2.0,1,0.0
15.0,6.0,2.0,1,0.0
15.0,5.0,1.0,1,0.0
15.0,4.0,0.0,1,0.0
158.0,119.0,10.0,0,1.0
158.0,118.0,10.0,0,1.0
154.0,117.0,10.0,0,1.0
152.0,116.0,10.0,0,1.0
152.0,115.0,10.0,0,1.0
151.0,114.0,10.0,0,1.0
151.0,113.0,10.0,0,1.0
150.0,112.0,10.0,0,1.0
149.0,111.0,10.0,0,1.0
145.0,110.0,10.0,0,1.0
141.0,109.0,10.0,0,1.0
141.0,108.0,10.0,0,1.0
140.0,108.0,10.0,0,1.0
139.0,107.0,10.0,0,1.0
137.0,106.0,10.0,0,1.0
135.0,105.0,10.0,0,1.0
134.0,104.0,10.0,0,1.0
130.0,103.0,10.0,0,1.0
126.0,102.0,10.0,0,1.0
122.0,101.0,10.0,0,1.0
122.0,100.0,10.0,0,1.0
118.0,99.0,10.0,0,1.0
118.0,98.0,10.0,0,1.0
114.0,97.0,10.0,0,1.0
114.0,96.0,10.0,0,1.0
114.0,95.0,10.0,0,1.0
114.0,94.0,10.0,0,1.0
114.0,93.0,10.0,0,1.0
114.0,92.0,10.0,0,1.0
114.0,91.0,10.0,0,1.0
113.0,90.0,10.0,0,1.0
113.0,89.0,10.0,0,1.0
113.0,88.0,10.0,0,1.0
109.0,87.0,10.0,0,1.0
109.0,86.0,10.0,0,1.0
105.0,85.0,10.0,0,1.0
104.0,84.0,10.0,0,1.0
103.0,83.0,10.0,0,1.0
101.0,82.0,10.0,0,1.0
101.0,81.0,10.0,0,1.0
101.0,80.0,10.0,0,1.0
101.0,79.0,10.0,0,1.0
100.0,78.0,10.0,0,1.0
100.0,77.0,10.0,0,1.0
99.0,76.0,10.0,0,1.0
99.0,75.0,10.0,0,1.0
99.0,74.0,9.0,0,1.0
99.0,73.0,9.0,0,1.0
98.0,72.0,9.0,0,1.0
97.0,71.0,9.0,0,1.0
97.0,70.0,9.0,0,1.0
93.0,69.0,9.0,0,1.0
92.0,68.0,9.0,0,1.0
91.0,67.0,9.0,0,1.0
87.0,66.0,9.0,1,1.0
86.0,65.0,9.0,1,1.0
85.0,65.0,9.0,1,1.0
83.0,64.0,9.0,1,1.0
82.0,63.0,9.0,1,1.0
81.0,62.0,9.0,1,1.0
81.0,61.0,9.0,1,1.0
79.0,60.0,9.0,1,1.0
78.0,59.0,9.0,1,1.0
77.0,58.0,9.0,1,1.0
73.0,57.0,9.0,1,1.0
72.0,56.0,9.0,1,1.0
72.0,55.0,9.0,1,1.0
72.0,54.0,9.0,1,1.0
71.0,53.0,9.0,1,1.0
67.0,52.0,9.0,1,1.0
61.0,51.0,9.0,1,1.0
61.0,50.0,9.0,1,1.0
60.0,49.0,9.0,1,1.0
58.0,48.0,9.0,1,1.0
57.0,48.0,9.0,1,1.0
56.0,47.0,9.0,1,1.0
56.0,46.0,9.0,1,1.0
55.0,45.0,9.0,1,1.0
55.0,44.0,8.0,1,1.0
55.0,43.0,8.0,1,1.0
55.0,42.0,8.0,1,1.0
55.0,41.0,8.0,1,1.0
53.0,40.0,8.0,1,1.0
52.0,39.0,8.0,1,1.0
48.0,38.0,8.0,1,1.0
48.0,37.0,8.0,1,1.0
48.0,36.0,8.0,1,1.0
44.0,35.0,8.0,1,1.0
43.0,34.0,8.0,1,1.0
42.0,33.0,8.0,1,1.0
41.0,32.0,8.0,1,1.0
39.0,31.0,8.0,1,1.0
38.0,30.0,8.0,1,1.0
37.0,29.0,8.0,1,1.0
37.0,28.0,8.0,1,1.0
36.0,27.0,8.0,1,1.0
35.0,26.0,8.0,1,1.0
35.0,25.0,8.0,1,1.0
34.0,24.0,8.0,1,1.0
30.0,23.0,8.0,1,1.0
28.0,22.0,8.0,1,1.0
28.0,21.0,8.0,1,1.0
27.0,20.0,8.0,1,1.0
26.0,20.0,8.0,1,1.0
24.0,19.0,8.0,1,1.0
18.0,18.0,8.0,1,1.0
17.0,17.0,8.0,1,1.0
15.0,16.0,8.0,1,1.0
14.0,15.0,8.0,1,1.0
13.0,15.0,8.0,1,1.0
9.0,14.0,8.0,1,1.0
9.0,13.0,8.0,1,1.0
9.0,12.0,8.0,1,1.0
8.0,11.0,8.0,1,1.0
7.0,10.0,8.0,1,1.0
7.0,9.0,8.0,1,1.0
6.0,8.0,8.0,1,1.0
5.0,7.0,8.0,1,1.0
5.0,6.0,7.0,1,1.0
3.0,5.0,7.0,1,1.0
2.0,4.0,7.0,1,1.0
2.0,3.0,7.0,1,1.0
1.0,2.0,7.0,1,1.0
-5.0,1.0,7.0,1,1.0
171.0,119.0,10.0,0,0.0
171.0,118.0,10.0,0,0.0
170.0,117.0,10.0,0,0.0
170.0,116.0,9.0,0,0.0
170.0,115.0,9.0,0,0.0
170.0,114.0,9.0,0,0.0
169.0,114.0,9.0,0,0.0
165.0,113.0,9.0,0,0.0
165.0,112.0,8.0,0,0.0
165.0,111.0,8.0,0,0.0
165.0,110.0,8.0,0,0.0
165.0,109.0,8.0,0,0.0
165.0,108.0,8.0,0,0.0
165.0,107.0,8.0,0,0.0
164.0,107.0,8.0,0,0.0
158.0,106.0,8.0,0,0.0
158.0,105.0,8.0,0,0.0
157.0,104.0,8.0,0,0.0
157.0,103.0,8.0,0,0.0
157.0,102.0,8.0,0,0.0
157.0,101.0,8.0,0,0.0
157.0,100.0,8.0,0,0.0
156.0,99.0,8.0,0,0.0
150.0,98.0,8.0,0,0.0
150.0,97.0,8.0,0,0.0
146.0,96.0,8.0,0,0.0
146.0,95.0,8.0,0,0.0
146.0,94.0,8.0,0,0.0
142.0,93.0,8.0,0,0.0
138.0,92.0,8.0,0,0.0
138.0,91.0,8.0,0,0.0
138.0,90.0,7.0,0,0.0
138.0,89.0,7.0,0,0.0
138.0,88.0,7.0,0,0.0
138.0,87.0,7.0,0,0.0
137.0,86.0,7.0,0,0.0
137.0,85.0,7.0,0,0.0
137.0,84.0,7.0,0,0.0
137.0,83.0,7.0,0,0.0
133.0,82.0,7.0,0,0.0
130.0,82.0,7.0,0,0.0
126.0,81.0,7.0,0,0.0
122.0,80.0,7.0,0,0.0
122.0,79.0,7.0,0,0.0
122.0,78.0,7.0,0,0.0
122.0,77.0,7.0,0,0.0
121.0,76.0,7.0,0,0.0
120.0,76.0,7.0,0,0.0
120.0,75.0,7.0,0,0.0
119.0,74.0,7.0,0,0.0
118.0,73.0,7.0,0,0.0
114.0,72.0,7.0,0,0.0
112.0,71.0,7.0,0,0.0
111.0,70.0,7.0,0,0.0
110.0,69.0,7.0,0,0.0
110.0,68.0,7.0,0,0.0
109.0,67.0,7.0,0,0.0
108.0,66.0,7.0,0,0.0
108.0,65.0,7.0,0,0.0
107.0,64.0,7.0,0,0.0
106.0,63.0,7.0,0,0.0
106.0,62.0,7.0,0,0.0
105.0,61.0,7.0,0,0.0
105.0,60.0,7.0,0,0.0
103.0,59.0,7.0,0,0.0
102.0,58.0,7.0,0,0.0
102.0,57.0,7.0,0,0.0
102.0,56.0,7.0,0,0.0
101.0,55.0,7.0,0,0.0
100.0,54.0,7.0,0,0.0
100.0,53.0,7.0,0,0.0
100.0,52.0,7.0,0,0.0
99.0,51.0,7.0,1,0.0
98.0,51.0,7.0,1,0.0
96.0,50.0,7.0,1,0.0
95.0,49.0,7.0,1,0.0
94.0,48.0,7.0,1,0.0
94.0,47.0,7.0,1,0.0
93.0,46.0,7.0,1,0.0
93.0,45.0,7.0,1,0.0
92.0,44.0,7.0,1,0.0
91.0,43.0,7.0,1,0.0
91.0,42.0,7.0,1,0.0
91.0,41.0,7.0,1,0.0
90.0,41.0,7.0,1,0.0
86.0,40.0,7.0,1,0.0
86.0,39.0,7.0,1,0.0
86.0,38.0,7.0,1,0.0
85.0,37.0,7.0,1,0.0
84.0,36.0,7.0,1,0.0
84.0,35.0,6.0,1,0.0
83.0,34.0,6.0,1,0.0
82.0,33.0,6.0,1,0.0
82.0,32.0,5.0,1,0.0
82.0,31.0,5.0,1,0.0
81.0,31.0,5.0,1,0.0
77.0,30.0,5.0,1,0.0
73.0,29.0,5.0,1,0.0
69.0,28.0,5.0,1,0.0
68.0,27.0,5.0,1,0.0
67.0,26.0,5.0,1,0.0
66.0,25.0,5.0,1,0.0
66.0,24.0,5.0,1,0.0
66.0,23.0,5.0,1,0.0
66.0,22.0,5.0,1,0.0
65.0,21.0,5.0,1,0.0
65.0,20.0,5.0,1,0.0
64.0,19.0,5.0,1,0.0
63.0,18.0,5.0,1,0.0
63.0,17.0,4.0,1,0.0
62.0,16.0,4.0,1,0.0
62.0,15.0,4.0,1,0.0
56.0,14.0,4.0,1,0.0
56.0,13.0,3.0,1,0.0
56.0,12.0,3.0,1,0.0
55.0,11.0,3.0,1,0.0
54.0,10.0,3.0,1,0.0
50.0,9.0,3.0,1,0.0
50.0,8.0,3.0,1,0.0
50.0,7.0,3.0,1,0.0
49.0,6.0,3.0,1,0.0
49.0,5.0,2.0,1,0.0
43.0,4.0,2.0,1,0.0
39.0,3.0,2.0,1,0.0
38.0,2.0,2.0,1,0.0
38.0,1.0,2.0,1,0.0
38.0,0.0,2.0,1,0.0
130.0,119.0,10.0,0,1.0
130.0,118.0,10.0,0,1.0
130.0,117.0,10.0,0,1.0
129.0,116.0,10.0,0,1.0
125.0,115.0,10.0,0,1.0
124.0,114.0,10.0,0,1.0
124.0,113.0,10.0,0,1.0
124.0,112.0,10.0,0,1.0
124.0,111.0,10.0,0,1.0
124.0,110.0,10.0,0,1.0
124.0,109.0,10.0,0,1.0
123.0,108.0,10.0,0,1.0
117.0,107.0,10.0,0,1.0
113.0,106.0,10.0,0,1.0
112.0,105.0,10.0,0,1.0
110.0,104.0,10.0,0,1.0
110.0,103.0,10.0,0,1.0
110.0,102.0,10.0,0,1.0
106.0,101.0,10.0,0,1.0
102.0,100.0,10.0,0,1.0
102.0,99.0,10.0,0,1.0
98.0,98.0,10.0,0,1.0
98.0,97.0,10.0,0,1.0
94.0,96.0,10.0,0,1.0
90.0,95.0,10.0,0,1.0
89.0,94.0,10.0,0,1.0
89.0,93.0,10.0,0,1.0
85.0,92.0,10.0,0,1.0
84.0,92.0,10.0,0,1.0
83.0,91.0,10.0,0,1.0
82.0,90.0,10.0,0,1.0
81.0,89.0,10.0,0,1.0
77.0,88.0,10.0,0,1.0
77.0,87.0,10.0,0,1.0
73.0,86.0,10.0,1,1.0
69.0,85.0,10.0,1,1.0
68.0,84.0,10.0,1,1.0
68.0,83.0,10.0,1,1.0
67.0,82.0,10.0,1,1.0
67.0,81.0,10.0,1,1.0
66.0,80.0,10.0,1,1.0
66.0,79.0,9.0,1,1.0
66.0,78.0,9.0,1,1.0
65.0,77.0,9.0,1,1.0
64.0,76.0,9.0,1,1.0
64.0,75.0,9.0,1,1.0
62.0,74.0,9.0,1,1.0
62.0,73.0,9.0,1,1.0
62.0,72.0,8.0,1,1.0
62.0,71.0,8.0,1,1.0
62.0,70.0,8.0,1,1.0
60.0,69.0,8.0,1,1.0
59.0,68.0,8.0,1,1.0
59.0,67.0,8.0,1,1.0
57.0,66.0,8.0,1,1.0
57.0,65.0,8.0,1,1.0
56.0,64.0,8.0,1,1.0
55.0,63.0,8.0,1,1.0
51.0,62.0,8.0,1,1.0
50.0,61.0,8.0,1,1.0
49.0,60.0,8.0,1,1.0
48.0,59.0,8.0,1,1.0
47.0,58.0,8.0,1,1.0
46.0,57.0,8.0,1,1.0
45.0,56.0,8.0,1,1.0
44.0,55.0,8.0,1,1.0
43.0,54.0,8.0,1,1.0
42.0,53.0,8.0,1,1.0
42.0,52.0,8.0,1,1.0
41.0,51.0,8.0,1,1.0
40.0,51.0,8.0,1,1.0
40.0,50.0,8.0,1,1.0
40.0,49.0,8.0,1,1.0
40.0,48.0,8.0,1,1.0
39.0,47.0,8.0,1,1.0
38.0,47.0,8.0,1,1.0
37.0,46.0,8.0,1,1.0
36.0,45.0,8.0,1,1.0
35.0,44.0,8.0,1,1.0
35.0,43.0,8.0,1,1.0
35.0,42.0,7.0,1,1.0
35.0,41.0,7.0,1,1.0
35.0,40.0,7.0,1,1.0
31.0,39.0,7.0,1,1.0
31.0,38.0,7.0,1,1.0
30.0,37.0,7.0,1,1.0
30.0,36.0,7.0,1,1.0
30.0,35.0,7.0,1,1.0
29.0,34.0,7.0,1,1.0
29.0,33.0,6.0,1,1.0
29.0,32.0,6.0,1,1.0
28.0,31.0,6.0,1,1.0
27.0,30.0,6.0,1,1.0
26.0,29.0,6.0,1,1.0
26.0,28.0,6.0,1,1.0
22.0,27.0,6.0,1,1.0
21.0,26.0,6.0,1,1.0
19.0,25.0,6.0,1,1.0
19.0,24.0,5.0,1,1.0
18.0,23.0,5.0,1,1.0
18.0,22.0,5.0,1,1.0
18.0,21.0,5.0,1,1.0
17.0,20.0,5.0,1,1.0
16.0,19.0,5.0,1,1.0
16.0,18.0,5.0,1,1.0
16.0,17.0,5.0,1,1.0
15.0,16.0,5.0,1,1.0
14.0,15.0,5.0,1,1.0
10.0,14.0,5.0,1,1.0
10.0,13.0,5.0,1,1.0
10.0,12.0,5.0,1,1.0
9.0,11.0,5.0,1,1.0
5.0,10.0,5.0,1,1.0
-1.0,9.0,5.0,1,1.0
205.0,119.0,10.0,0,1.0
205.0,118.0,10.0,0,1.0
204.0,117.0,10.0,0,1.0
202.0,116.0,10.0,0,1.0
198.0,115.0,10.0,0,1.0
193.0,115.0,10.0,0,1.0
189.0,114.0,10.0,0,1.0
189.0,113.0,10.0,0,1.0
189.0,112.0,10.0,0,1.0
185.0,111.0,10.0,0,1.0
182.0,111.0,10.0,0,1.0
178.0,110.0,10.0,0,1.0
178.0,109.0,9.0,0,1.0
178.0,108.0,9.0,0,1.0
178.0,107.0,9.0,0,1.0
177.0,106.0,9.0,0,1.0
177.0,105.0,9.0,0,1.0
177.0,104.0,9.0,0,1.0
176.0,103.0,9.0,0,1.0
175.0,102.0,9.0,0,1.0
175.0,101.0,9.0,0,1.0
174.0,100.0,9.0,0,1.0
174.0,99.0,9.0,0,1.0
174.0,98.0,9.0,0,1.0
170.0,97.0,9.0,0,1.0
168.0,96.0,9.0,0,1.0
168.0,95.0,9.0,0,1.0
168.0,94.0,9.0,0,1.0
164.0,93.0,9.0,0,1.0
160.0,92.0,9.0,0,1.0
159.0,91.0,9.0,0,1.0
155.0,90.0,9.0,0,1.0
154.0,89.0,9.0,0,1.0
153.0,88.0,9.0,0,1.0
153.0,87.0,9.0,0,1.0
153.0,86.0,9.0,0,1.0
147.0,85.0,9.0,0,1.0
147.0,84.0,9.0,0,1.0
147.0,83.0,9.0,0,1.0
143.0,82.0,9.0,0,1.0
143.0,81.0,9.0,0,1.0
139.0,80.0,9.0,0,1.0
138.0,79.0,9.0,0,1.0
138.0,78.0,9.0,0,1.0
137.0,77.0,9.0,0,1.0
135.0,76.0,9.0,0,1.0
135.0,75.0,9.0,0,1.0
134.0,74.0,9.0,0,1.0
133.0,73.0,9.0,0,1.0
133.0,72.0,9.0,0,1.0
132.0,71.0,9.0,0,1.0
125.0,71.0,9.0,0,1.0
124.0,70.0,9.0,0,1.0
120.0,69.0,9.0,0,1.0
119.0,68.0,9.0,0,1.0
118.0,67.0,9.0,0,1.0
114.0,66.0,9.0,0,1.0
113.0,65.0,9.0,0,1.0
113.0,64.0,9.0,0,1.0
113.0,63.0,9.0,0,1.0
113.0,62.0,9.0,0,1.0
113.0,61.0,8.0,0,1.0
112.0,60.0,8.0,0,1.0
111.0,59.0,8.0,0,1.0
110.0,58.0,8.0,0,1.0
110.0,57.0,8.0,0,1.0
104.0,56.0,8.0,0,1.0
99.0,55.0,8.0,0,1.0
99.0,54.0,8.0,0,1.0
99.0,53.0,8.0,1,1.0
98.0,52.0,8.0,1,1.0
98.0,51.0,7.0,1,1.0
97.0,50.0,7.0,1,1.0
96.0,49.0,7.0,1,1.0
95.0,48.0,7.0,1,1.0
95.0,47.0,7.0,1,1.0
94.0,46.0,7.0,1,1.0
93.0,45.0,7.0,1,1.0
92.0,44.0,7.0,1,1.0
92.0,43.0,7.0,1,1.0
92.0,42.0,7.0,1,1.0
91.0,41.0,7.0,1,1.0
90.0,40.0,7.0,1,1.0
89.0,39.0,7.0,1,1.0
88.0,38.0,7.0,1,1.0
87.0,37.0,7.0,1,1.0
86.0,36.0,7.0,1,1.0
84.0,35.0,7.0,1,1.0
84.0,34.0,7.0,1,1.0
80.0,33.0,7.0,1,1.0
80.0,32.0,7.0,1,1.0
78.0,31.0,7.0,1,1.0
72.0,30.0,7.0,1,1.0
71.0,29.0,7.0,1,1.0
69.0,28.0,7.0,1,1.0
67.0,27.0,7.0,1,1.0
67.0,26.0,6.0,1,1.0
67.0,25.0,6.0,1,1.0
66.0,24.0,6.0,1,1.0
65.0,23.0,6.0,1,1.0
64.0,23.0,6.0,1,1.0
64.0,22.0,6.0,1,1.0
63.0,21.0,6.0,1,1.0
59.0,20.0,6.0,1,1.0
53.0,19.0,6.0,1,1.0
53.0,18.0,5.0,1,1.0
53.0,17.0,5.0,1,1.0
53.0,16.0,5.0,1,1.0
52.0,16.0,5.0,1,1.0
45.0,16.0,5.0,1,1.0
39.0,15.0,5.0,1,1.0
33.0,14.0,5.0,1,1.0
32.0,14.0,5.0,1,1.0
31.0,13.0,5.0,1,1.0
30.0,12.0,5.0,1,1.0
29.0,11.0,5.0,1,1.0
23.0,10.0,5.0,1,1.0
17.0,9.0,5.0,1,1.0
11.0,8.0,5.0,1,1.0
7.0,7.0,5.0,1,1.0
1.0,6.0,5.0,1,1.0
0.0,5.0,5.0,1,1.0
161.0,119.0,10.0,0,0.0
160.0,118.0,10.0,0,0.0
159.0,118.0,10.0,0,0.0
155.0,117.0,10.0,0,0.0
155.0,116.0,10.0,0,0.0
154.0,115.0,10.0,0,0.0
154.0,114.0,10.0,0,0.0
154.0,113.0,10.0,0,0.0
154.0,112.0,10.0,0,0.0
154.0,111.0,10.0,0,0.0
154.0,110.0,9.0,0,0.0
154.0,109.0,9.0,0,0.0
154.0,108.0,8.0,0,0.0
154.0,107.0,8.0,0,0.0
154.0,106.0,8.0,0,0.0
153.0,105.0,8.0,0,0.0
151.0,104.0,8.0,0,0.0
151.0,103.0,8.0,0,0.0
150.0,102.0,8.0,0,0.0
149.0,101.0,8.0,0,0.0
148.0,100.0,8.0,0,0.0
147.0,99.0,8.0,0,0.0
145.0,98.0,8.0,0,0.0
143.0,97.0,8.0,0,0.0
142.0,96.0,8.0,0,0.0
138.0,95.0,8.0,0,0.0
137.0,94.0,8.0,0,0.0
137.0,93.0,8.0,0,0.0
136.0,92.0,8.0,0,0.0
130.0,91.0,8.0,0,0.0
126.0,90.0,8.0,0,0.0
120.0,89.0,8.0,0,0.0
119.0,88.0,8.0,0,0.0
117.0,87.0,8.0,0,0.0
116.0,86.0,8.0,0,0.0
116.0,85.0,8.0,0,0.0
115.0,84.0,8.0,0,0.0
115.0,83.0,8.0,0,0.0
114.0,82.0,8.0,0,0.0
113.0,81.0,8.0,0,0.0
112.0,80.0,8.0,0,0.0
112.0,79.0,8.0,0,0.0
112.0,78.0,8.0,0,0.0
112.0,77.0,8.0,0,0.0
112.0,76.0,8.0,0,0.0
111.0,75.0,8.0,0,0.0
110.0,74.0,8.0,0,0.0
110.0,73.0,8.0,0,0.0
106.0,72.0,8.0,0,0.0
105.0,71.0,8.0,0,0.0
101.0,70.0,8.0,0,0.0
100.0,69.0,8.0,0,0.0
96.0,68.0,8.0,0,0.0
95.0,67.0,8.0,0,0.0
94.0,66.0,8.0,0,0.0
94.0,65.0,8.0,0,0.0
93.0,64.0,8.0,0,0.0
93.0,63.0,8.0,0,0.0
92.0,62.0,8.0,1,0.0
91.0,61.0,8.0,1,0.0
90.0,60.0,8.0,1,0.0
89.0,59.0,8.0,1,0.0
88.0,58.0,8.0,1,0.0
87.0,57.0,8.0,1,0.0
87.0,56.0,8.0,1,0.0
87.0,55.0,8.0,1,0.0
86.0,54.0,8.0,1,0.0
84.0,53.0,8.0,1,0.0
80.0,52.0,8.0,1,0.0
79.0,52.0,8.0,1,0.0
78.0,51.0,8.0,1,0.0
77.0,50.0,8.0,1,0.0
71.0,49.0,8.0,1,0.0
70.0,48.0,8.0,1,0.0
70.0,47.0,8.0,1,0.0
69.0,46.0,8.0,1,0.0
67.0,45.0,8.0,1,0.0
66.0,44.0,8.0,1,0.0
65.0,43.0,8.0,1,0.0
65.0,42.0,8.0,1,0.0
64.0,41.0,8.0,1,0.0
63.0,40.0,8.0,1,0.0
63.0,39.0,8.0,1,0.0
63.0,38.0,8.0,1,0.0
62.0,37.0,8.0,1,0.0
61.0,36.0,8.0,1,0.0
60.0,35.0,8.0,1,0.0
59.0,34.0,8.0,1,0.0
59.0,33.0,8.0,1,0.0
58.0,32.0,8.0,1,0.0
57.0,31.0,8.0,1,0.0
56.0,30.0,8.0,1,0.0
56.0,29.0,8.0,1,0.0
54.0,28.0,8.0,1,0.0
53.0,27.0,8.0,1,0.0
52.0,26.0,8.0,1,0.0
51.0,25.0,8.0,1,0.0
51.0,24.0,8.0,1,0.0
50.0,23.0,8.0,1,0.0
49.0,22.0,8.0,1,0.0
48.0,21.0,8.0,1,0.0
48.0,20.0,8.0,1,0.0
47.0,19.0,8.0,1,0.0
46.0,18.0,8.0,1,0.0
45.0,17.0,8.0,1,0.0
44.0,16.0,8.0,1,0.0
44.0,15.0,7.0,1,0.0
43.0,14.0,7.0,1,0.0
39.0,13.0,7.0,1,0.0
39.0,12.0,7.0,1,0.0
34.0,12.0,7.0,1,0.0
31.0,12.0,7.0,1,0.0
30.0,11.0,7.0,1,0.0
29.0,10.0,7.0,1,0.0
28.0,9.0,7.0,1,0.0
27.0,8.0,7.0,1,0.0
26.0,7.0,7.0,1,0.0
26.0,6.0,6.0,1,0.0
24.0,5.0,6.0,1,0.0
24.0,4.0,6.0,1,0.0
24.0,3.0,6.0,1,0.0
24.0,2.0,5.0,1,0.0
23.0,1.0,5.0,1,0.0
23.0,0.0,5.0,1,0.0
135.0,119.0,10.0,0,0.0
134.0,118.0,10.0,0,0.0
134.0,117.0,10.0,0,0.0
134.0,116.0,10.0,0,0.0
130.0,115.0,10.0,0,0.0
129.0,114.0,10.0,0,0.0
127.0,113.0,10.0,0,0.0
127.0,112.0,10.0,0,0.0
126.0,111.0,10.0,0,0.0
126.0,110.0,10.0,0,0.0
124.0,109.0,10.0,0,0.0
123.0,108.0,10.0,0,0.0
119.0,107.0,10.0,0,0.0
119.0,106.0,10.0,0,0.0
119.0,105.0,10.0,0,0.0
118.0,104.0,10.0,0,0.0
114.0,103.0,10.0,0,0.0
110.0,102.0,10.0,0,0.0
110.0,101.0,10.0,0,0.0
109.0,101.0,10.0,0,0.0
105.0,100.0,10.0,0,0.0
104.0,99.0,10.0,0,0.0
104.0,98.0,9.0,0,0.0
104.0,97.0,9.0,0,0.0
104.0,96.0,9.0,0,0.0
104.0,95.0,8.0,0,0.0
104.0,94.0,8.0,0,0.0
104.0,93.0,8.0,0,0.0
104.0,92.0,8.0,0,0.0
104.0,91.0,8.0,0,0.0
104.0,90.0,8.0,0,0.0
103.0,89.0,8.0,0,0.0
102.0,88.0,8.0,0,0.0
102.0,87.0,8.0,0,0.0
98.0,86.0,8.0,0,0.0
98.0,85.0,8.0,0,0.0
98.0,84.0,8.0,0,0.0
96.0,83.0,8.0,0,0.0
95.0,82.0,8.0,0,0.0
95.0,81.0,8.0,0,0.0
95.0,80.0,8.0,0,0.0
95.0,79.0,7.0,0,0.0
94.0,78.0,7.0,0,0.0
93.0,77.0,7.0,0,0.0
92.0,76.0,7.0,0,0.0
92.0,75.0,7.0,0,0.0
91.0,74.0,7.0,0,0.0
91.0,73.0,7.0,0,0.0
90.0,72.0,7.0,0,0.0
88.0,71.0,7.0,0,0.0
87.0,70.0,7.0,1,0.0
86.0,69.0,7.0,1,0.0
85.0,68.0,7.0,1,0.0
84.0,67.0,7.0,1,0.0
83.0,66.0,7.0,1,0.0
82.0,65.0,7.0,1,0.0
81.0,64.0,7.0,1,0.0
79.0,63.0,7.0,1,0.0
79.0,62.0,7.0,1,0.0
78.0,61.0,7.0,1,0.0
78.0,60.0,7.0,1,0.0
77.0,59.0,7.0,1,0.0
76.0,58.0,7.0,1,0.0
76.0,57.0,6.0,1,0.0
76.0,56.0,6.0,1,0.0
76.0,55.0,6.0,1,0.0
76.0,54.0,6.0,1,0.0
75.0,53.0,6.0,1,0.0
75.0,52.0,5.0,1,0.0
71.0,51.0,5.0,1,0.0
70.0,50.0,5.0,1,0.0
69.0,49.0,5.0,1,0.0
69.0,48.0,5.0,1,0.0
68.0,47.0,5.0,1,0.0
68.0,46.0,5.0,1,0.0
66.0,45.0,5.0,1,0.0
66.0,44.0,5.0,1,0.0
66.0,43.0,5.0,1,0.0
64.0,42.0,5.0,1,0.0
64.0,41.0,5.0,1,0.0
64.0,40.0,5.0,1,0.0
63.0,39.0,5.0,1,0.0
62.0,38.0,5.0,1,0.0
61.0,37.0,5.0,1,0.0
61.0,36.0,5.0,1,0.0
61.0,35.0,5.0,1,0.0
60.0,34.0,5.0,1,0.0
59.0,33.0,5.0,1,0.0
59.0,32.0,5.0,1,0.0
59.0,31.0,5.0,1,0.0
53.0,30.0,5.0,1,0.0
53.0,29.0,5.0,1,0.0
52.0,29.0,5.0,1,0.0
51.0,28.0,5.0,1,0.0
50.0,27.0,5.0,1,0.0
49.0,27.0,5.0,1,0.0
49.0,26.0,4.0,1,0.0
49.0,25.0,3.0,1,0.0
48.0,24.0,3.0,1,0.0
48.0,23.0,3.0,1,0.0
47.0,22.0,3.0,1,0.0
47.0,21.0,3.0,1,0.0
47.0,20.0,2.0,1,0.0
47.0,19.0,2.0,1,0.0
46.0,18.0,2.0,1,0.0
46.0,17.0,1.0,1,0.0
42.0,16.0,1.0,1,0.0
41.0,15.0,1.0,1,0.0
41.0,14.0,0.0,1,0.0
150.0,119.0,10.0,0,1.0
149.0,118.0,10.0,0,1.0
149.0,117.0,9.0,0,1.0
145.0,116.0,9.0,0,1.0
145.0,115.0,9.0,0,1.0
144.0,115.0,9.0,0,1.0
143.0,115.0,9.0,0,1.0
142.0,114.0,9.0,0,1.0
142.0,113.0,9.0,0,1.0
141.0,112.0,9.0,0,1.0
141.0,111.0,9.0,0,1.0
141.0,110.0,9.0,0,1.0
141.0,109.0,9.0,0,1.0
140.0,108.0,9.0,0,1.0
136.0,107.0,9.0,0,1.0
132.0,106.0,9.0,0,1.0
128.0,105.0,9.0,0,1.0
124.0,104.0,9.0,0,1.0
120.0,103.0,9.0,0,1.0
120.0,102.0,9.0,0,1.0
120.0,101.0,9.0,0,1.0
119.0,100.0,9.0,0,1.0
117.0,99.0,9.0,0,1.0
117.0,98.0,9.0,0,1.0
116.0,97.0,9.0,0,1.0
115.0,96.0,9.0,0,1.0
113.0,96.0,9.0,0,1.0
109.0,95.0,9.0,0,1.0
108.0,94.0,9.0,0,1.0
108.0,93.0,9.0,0,1.0
104.0,92.0,9.0,0,1.0
103.0,91.0,9.0,0,1.0
103.0,90.0,9.0,0,1.0
97.0,89.0,9.0,0,1.0
97.0,88.0,9.0,0,1.0
97.0,87.0,9.0,0,1.0
97.0,86.0,9.0,0,1.0
97.0,85.0,9.0,0,1.0
97.0,84.0,9.0,0,1.0
96.0,83.0,9.0,0,1.0
92.0,82.0,9.0,0,1.0
92.0,81.0,9.0,0,1.0
